:START_ID,:END_ID,type:TYPE,method,trigger,evidence_span,section_heading,sentence_id:int
PUB_PMC5587110,17,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_LINK,,,,
PUB_PMC5587110,18,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_LINK,,,,
PUB_PMC5587110,19,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_LINK,,,,
PUB_PMC5587110,23,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_LINK,,,,
PUB_PMC5587110,30,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_LINK,,,,
PUB_PMC5587110,39,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_LINK,,,,
PUB_PMC5587110,55,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_LINK,,,,
PUB_PMC5587110,59,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_LINK,,,,
PUB_PMC5587110,64,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_LINK,,,,
PUB_PMC5587110,65,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_LINK,,,,
PUB_PMC5587110,68,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_LINK,,,,
PUB_PMC5587110,86,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_LINK,,,,
PUB_PMC5587110,87,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_LINK,,,,
PUB_PMC5587110,90,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_LINK,,,,
PUB_PMC5587110,91,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_LINK,,,,
PUB_PMC5587110,92,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_LINK,,,,
PUB_PMC5587110,107,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_LINK,,,,
PUB_PMC5587110,108,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_LINK,,,,
PUB_PMC5587110,109,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_LINK,,,,
PUB_PMC5587110,112,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_LINK,,,,
PUB_PMC5587110,113,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_LINK,,,,
PUB_PMC5587110,119,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_LINK,,,,
PUB_PMC5587110,123,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_LINK,,,,
PUB_PMC5587110,135,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_LINK,,,,
PUB_PMC5587110,136,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_LINK,,,,
PUB_PMC5587110,138,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_LINK,,,,
PUB_PMC5587110,139,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_LINK,,,,
PUB_PMC5587110,141,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_LINK,,,,
PUB_PMC5587110,142,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_LINK,,,,
PUB_PMC5587110,143,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_LINK,,,,
PUB_PMC5587110,145,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_LINK,,,,
PUB_PMC5587110,147,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_LINK,,,,
PUB_PMC5587110,148,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_LINK,,,,
PUB_PMC5587110,149,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_LINK,,,,
PUB_PMC5587110,152,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_LINK,,,,
PUB_PMC5587110,154,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_LINK,,,,
PUB_PMC5587110,155,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_LINK,,,,
PUB_PMC5587110,163,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_LINK,,,,
PUB_PMC5587110,166,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_LINK,,,,
PUB_PMC5587110,172,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_LINK,,,,
PUB_PMC5587110,173,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_LINK,,,,
PUB_PMC5587110,174,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_LINK,,,,
PUB_PMC5587110,176,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_LINK,,,,
PUB_PMC5587110,177,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_LINK,,,,
PUB_PMC5587110,178,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_LINK,,,,
PUB_PMC5587110,179,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_LINK,,,,
PUB_PMC5587110,180,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_LINK,,,,
PUB_PMC5587110,182,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_LINK,,,,
PUB_PMC5587110,183,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_LINK,,,,
PUB_PMC5587110,184,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_LINK,,,,
PUB_PMC5587110,186,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_LINK,,,,
PUB_PMC5587110,187,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_LINK,,,,
PUB_PMC5587110,188,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_LINK,,,,
PUB_PMC5587110,192,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_LINK,,,,
PUB_PMC5587110,193,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_LINK,,,,
PUB_PMC5587110,195,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_LINK,,,,
PUB_PMC5587110,196,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_LINK,,,,
PUB_PMC5587110,197,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_LINK,,,,
PUB_PMC5587110,201,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_LINK,,,,
PUB_PMC5587110,202,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_LINK,,,,
PUB_PMC5587110,209,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_LINK,,,,
PUB_PMC5587110,0,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,2,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,3,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,4,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,7,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,8,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,11,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,12,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,20,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,21,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,22,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,24,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,25,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,26,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,27,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,28,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,31,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,32,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,33,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,35,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,37,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,38,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,40,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,43,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,44,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,45,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,46,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,48,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,52,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,53,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,56,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,66,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,67,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,69,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,70,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,71,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,72,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,73,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,75,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,77,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,78,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,80,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,84,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,85,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,97,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,98,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,100,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,101,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,102,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,103,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,104,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,105,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,106,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,110,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,111,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,115,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,116,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,120,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,121,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,122,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,124,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,125,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,126,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,129,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,130,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,133,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,134,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,156,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,157,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,159,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,160,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,161,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,162,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,164,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,165,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,167,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,168,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,170,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,171,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,189,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,190,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,198,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,199,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,200,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,203,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,204,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,205,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,207,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,210,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
PUB_PMC5587110,211,PUBLICATION_EVIDENCES_ENTITY,PUBLICATION_CONNECTIVITY,,,,
