id:ID,mention,frequency:int,node_type:LABEL,sections
331,comparisons,1,EXPERIMENT,The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions
332,IPA,1,GENE_PRODUCT,The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions
333,principal,1,EXPERIMENT,The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions
334,cardiomyocyte samples,1,EXPERIMENT,The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions
335,protons,1,GENE_PRODUCT,The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions
336,upstream,1,GENE_PRODUCT,The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions
337,canonical pathways,1,EXPERIMENT,The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions
338,samples,1,GENE_PRODUCT,The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions
339,IPA functional predictions,1,EXPERIMENT,The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions
340,cardiomyocytes,1,CELL_TYPE,The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions
341,56 Fe,1,EXPERIMENT,The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions
342,outlier,1,GENE_PRODUCT,The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions
343,IPA,1,GENE_PRODUCT,The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions
344,time-,1,EXPERIMENT,The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions
345,GeneLab,1,GENE_PRODUCT,The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions
346,IPA functions,1,EXPERIMENT,The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions
347,negative,1,GENE_PRODUCT,The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions
348,3 out of 5,1,EXPERIMENT,The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions
349,positive Z,1,EXPERIMENT,The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions
350,IPA,1,GENE_PRODUCT,The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions
351,ISS,1,GENE_PRODUCT,The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions
352,HZE,1,GENE_PRODUCT,The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions
353,protons,1,GENE_PRODUCT,The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions
354,GeneLab,1,GENE_PRODUCT,The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions
355,HZE,1,GENE_PRODUCT,The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions
356,LEO,1,GENE_PRODUCT,The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions
357,GeneLab,1,GENE_PRODUCT,The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions
358,LEO,1,GENE_PRODUCT,The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions
359,ISS,1,GENE_PRODUCT,The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions
360,systems,1,GENE_PRODUCT,Key Driving Genes Provide Direct Connection to ROS for Space Radiation Impact on the Cardiovascular System
361,cardiom,1,GENE_PRODUCT,Key Driving Genes Provide Direct Connection to ROS for Space Radiation Impact on the Cardiovascular System
362,cardiomyocytes,1,CELL_TYPE,Key Driving Genes Provide Direct Connection to ROS for Space Radiation Impact on the Cardiovascular System
363,56 Fe ion,1,EXPERIMENT,Key Driving Genes Provide Direct Connection to ROS for Space Radiation Impact on the Cardiovascular System
364,GeneLab,1,GENE_PRODUCT,Key Driving Genes Provide Direct Connection to ROS for Space Radiation Impact on the Cardiovascular System
365,control,1,GENE_PRODUCT,Key Driving Genes Provide Direct Connection to ROS for Space Radiation Impact on the Cardiovascular System
366,genes analysis,1,EXPERIMENT,Key Driving Genes Provide Direct Connection to ROS for Space Radiation Impact on the Cardiovascular System
367,Heat map,1,EXPERIMENT,Key Driving Genes Provide Direct Connection to ROS for Space Radiation Impact on the Cardiovascular System
368,activation,1,EXPERIMENT,Key Driving Genes Provide Direct Connection to ROS for Space Radiation Impact on the Cardiovascular System
369,positive,1,GENE_PRODUCT,Key Driving Genes Provide Direct Connection to ROS for Space Radiation Impact on the Cardiovascular System
370,negative,1,GENE_PRODUCT,Key Driving Genes Provide Direct Connection to ROS for Space Radiation Impact on the Cardiovascular System
371,Euclidean,1,EXPERIMENT,Key Driving Genes Provide Direct Connection to ROS for Space Radiation Impact on the Cardiovascular System
372,tissues,1,GENE_PRODUCT,Key Driving Genes Provide Direct Connection to ROS for Space Radiation Impact on the Cardiovascular System
373,darkest,1,GENE_PRODUCT,Key Driving Genes Provide Direct Connection to ROS for Space Radiation Impact on the Cardiovascular System
374,heat maps,1,EXPERIMENT,Key Driving Genes Provide Direct Connection to ROS for Space Radiation Impact on the Cardiovascular System
375,prevalence of change,1,EXPERIMENT,Key Driving Genes Provide Direct Connection to ROS for Space Radiation Impact on the Cardiovascular System
376,functions,1,EXPERIMENT,Key Driving Genes Provide Direct Connection to ROS for Space Radiation Impact on the Cardiovascular System
377,prevalence,1,EXPERIMENT,Key Driving Genes Provide Direct Connection to ROS for Space Radiation Impact on the Cardiovascular System
378,of change score,1,EXPERIMENT,Key Driving Genes Provide Direct Connection to ROS for Space Radiation Impact on the Cardiovascular System
379,clustering,1,EXPERIMENT,Key Driving Genes Provide Direct Connection to ROS for Space Radiation Impact on the Cardiovascular System
380,biofunction,1,EXPERIMENT,Key Driving Genes Provide Direct Connection to ROS for Space Radiation Impact on the Cardiovascular System
381,upstream,1,GENE_PRODUCT,Key Driving Genes Provide Direct Connection to ROS for Space Radiation Impact on the Cardiovascular System
382,canonical pathways (,1,EXPERIMENT,Key Driving Genes Provide Direct Connection to ROS for Space Radiation Impact on the Cardiovascular System
383,principal component analysis,1,EXPERIMENT,Key Driving Genes Provide Direct Connection to ROS for Space Radiation Impact on the Cardiovascular System
384,PCA,1,GENE_PRODUCT,Key Driving Genes Provide Direct Connection to ROS for Space Radiation Impact on the Cardiovascular System
385,PCA,1,GENE_PRODUCT,Key Driving Genes Provide Direct Connection to ROS for Space Radiation Impact on the Cardiovascular System
386,cardiomyocytes,1,CELL_TYPE,Key Driving Genes Provide Direct Connection to ROS for Space Radiation Impact on the Cardiovascular System
387,150 mGy 56 Fe,1,EXPERIMENT,Key Driving Genes Provide Direct Connection to ROS for Space Radiation Impact on the Cardiovascular System
388,cardiomyocytes,1,CELL_TYPE,Key Driving Genes Provide Direct Connection to ROS for Space Radiation Impact on the Cardiovascular System
391,HUVECs,1,GENE_PRODUCT,Key Driving Genes Provide Direct Connection to ROS for Space Radiation Impact on the Cardiovascular System
392,ISS,1,GENE_PRODUCT,Key Driving Genes Provide Direct Connection to ROS for Space Radiation Impact on the Cardiovascular System
393,cardiomyocytes,1,CELL_TYPE,Key Driving Genes Provide Direct Connection to ROS for Space Radiation Impact on the Cardiovascular System
394,150 mGy 56 Fe,1,EXPERIMENT,Key Driving Genes Provide Direct Connection to ROS for Space Radiation Impact on the Cardiovascular System
395,ISS,1,GENE_PRODUCT,Key Driving Genes Provide Direct Connection to ROS for Space Radiation Impact on the Cardiovascular System
398,AKT1,1,GENE_PRODUCT,Key Driving Genes Provide Direct Connection to ROS for Space Radiation Impact on the Cardiovascular System
399,ROS,1,GENE_PRODUCT,Key Driving Genes Provide Direct Connection to ROS for Space Radiation Impact on the Cardiovascular System
400,production,1,PHENOTYPE,Key Driving Genes Provide Direct Connection to ROS for Space Radiation Impact on the Cardiovascular System
401,FYN,1,GENE_PRODUCT,Key Driving Genes Provide Direct Connection to ROS for Space Radiation Impact on the Cardiovascular System
402,LCK,1,GENE_PRODUCT,Key Driving Genes Provide Direct Connection to ROS for Space Radiation Impact on the Cardiovascular System
403,LYN,1,GENE_PRODUCT,Key Driving Genes Provide Direct Connection to ROS for Space Radiation Impact on the Cardiovascular System
404,FOS,1,GENE_PRODUCT,Key Driving Genes Provide Direct Connection to ROS for Space Radiation Impact on the Cardiovascular System
405,FYN,1,GENE_PRODUCT,Key Driving Genes Provide Direct Connection to ROS for Space Radiation Impact on the Cardiovascular System
406,FYN,1,GENE_PRODUCT,Key Driving Genes Provide Direct Connection to ROS for Space Radiation Impact on the Cardiovascular System
407,ROS,1,GENE_PRODUCT,Key Driving Genes Provide Direct Connection to ROS for Space Radiation Impact on the Cardiovascular System
408,LCK,1,GENE_PRODUCT,Key Driving Genes Provide Direct Connection to ROS for Space Radiation Impact on the Cardiovascular System
409,LYN,1,GENE_PRODUCT,Key Driving Genes Provide Direct Connection to ROS for Space Radiation Impact on the Cardiovascular System
410,FYN,1,GENE_PRODUCT,Key Driving Genes Provide Direct Connection to ROS for Space Radiation Impact on the Cardiovascular System
411,various,1,GENE_PRODUCT,Key Driving Genes Provide Direct Connection to ROS for Space Radiation Impact on the Cardiovascular System
412,AKT1,1,GENE_PRODUCT,Key Driving Genes Provide Direct Connection to ROS for Space Radiation Impact on the Cardiovascular System
413,FYN,1,GENE_PRODUCT,Key Driving Genes Provide Direct Connection to ROS for Space Radiation Impact on the Cardiovascular System
414,AKT1,1,GENE_PRODUCT,Key Driving Genes Provide Direct Connection to ROS for Space Radiation Impact on the Cardiovascular System
415,Z-scores,1,EXPERIMENT,Key Driving Genes Provide Direct Connection to ROS for Space Radiation Impact on the Cardiovascular System
416,IPA,1,GENE_PRODUCT,Key Driving Genes Provide Direct Connection to ROS for Space Radiation Impact on the Cardiovascular System
417,inhibition,1,EXPERIMENT,Key Driving Genes Provide Direct Connection to ROS for Space Radiation Impact on the Cardiovascular System
418,IPA,1,GENE_PRODUCT,Key Driving Genes Provide Direct Connection to ROS for Space Radiation Impact on the Cardiovascular System
419,inflammation,1,PHENOTYPE,Key Driving Genes Provide Direct Connection to ROS for Space Radiation Impact on the Cardiovascular System
420,methodology,1,EXPERIMENT,Key Driving Genes Provide Direct Connection to ROS for Space Radiation Impact on the Cardiovascular System
421,genes analysis,1,EXPERIMENT,Key Driving Genes Provide Direct Connection to ROS for Space Radiation Impact on the Cardiovascular System
422,LEO,1,GENE_PRODUCT,Key Driving Genes Provide Direct Connection to ROS for Space Radiation Impact on the Cardiovascular System
423,protons,1,GENE_PRODUCT,Key Driving Genes Provide Direct Connection to ROS for Space Radiation Impact on the Cardiovascular System
424,LEO,1,GENE_PRODUCT,Key Driving Genes Provide Direct Connection to ROS for Space Radiation Impact on the Cardiovascular System
425,microRNA (,1,EXPERIMENT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
426,miRNA,1,GENE_PRODUCT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
427,signature,1,EXPERIMENT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
428,ClueGo,1,GENE_PRODUCT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
430,ClueGo,1,GENE_PRODUCT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
431,miR,1,GENE_PRODUCT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
434,17 out of the 30,1,EXPERIMENT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
435,miRNAs,1,GENE_PRODUCT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
436,miR,1,GENE_PRODUCT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
437,miR,1,GENE_PRODUCT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
438,miR-29a-,1,EXPERIMENT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
439,miR-29b-,1,EXPERIMENT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
440,miR-101,1,EXPERIMENT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
441,miR-125b-5,1,EXPERIMENT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
442,miR-148a-3,1,EXPERIMENT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
443,miR-,1,EXPERIMENT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
444,miR-185,1,EXPERIMENT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
445,miR-199a-,1,EXPERIMENT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
446,miR-221-3,1,EXPERIMENT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
447,miR-302,1,EXPERIMENT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
448,miR-520d-5p,1,EXPERIMENT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
449,up-or,1,EXPERIMENT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
450,downregulated,1,EXPERIMENT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
451,let-7,1,EXPERIMENT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
452,miR-125,1,EXPERIMENT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
455,miR,1,GENE_PRODUCT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
456,NAs,1,GENE_PRODUCT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
457,overlap,1,GENE_PRODUCT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
458,miRNAs,1,GENE_PRODUCT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
459,miR-125b-5,1,EXPERIMENT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
460,miR-16-5,1,EXPERIMENT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
461,let-7a,1,EXPERIMENT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
463,network,1,GENE_PRODUCT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
464,IPA,1,GENE_PRODUCT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
465,cardiomyocytes,1,CELL_TYPE,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
466,150 mGy 56 Fe,1,EXPERIMENT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
467,900 mGy protons,1,EXPERIMENT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
468,HUVECs,1,GENE_PRODUCT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
469,ISS,1,GENE_PRODUCT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
470,IPA,1,GENE_PRODUCT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
472,ISS,1,GENE_PRODUCT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
473,network,1,GENE_PRODUCT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
474,analysis,1,GENE_PRODUCT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
475,analysis,1,GENE_PRODUCT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
476,56 Fe,1,EXPERIMENT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
477,regulated,1,EXPERIMENT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
478,different line,1,EXPERIMENT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
479,IPA,1,GENE_PRODUCT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
480,IPA,1,GENE_PRODUCT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
481,network,1,GENE_PRODUCT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
482,IPA,1,GENE_PRODUCT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
483,cardiomyocytes,1,CELL_TYPE,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
484,150 mGy 56 Fe,1,EXPERIMENT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
485,900 mGy protons,1,EXPERIMENT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
486,HUVECs,1,GENE_PRODUCT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
487,ISS,1,GENE_PRODUCT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
488,IPA,1,GENE_PRODUCT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
490,ISS,1,GENE_PRODUCT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
491,network,1,GENE_PRODUCT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
492,analysis,1,GENE_PRODUCT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
493,analysis,1,GENE_PRODUCT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
494,56 Fe,1,EXPERIMENT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
495,regulated,1,EXPERIMENT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
496,different line,1,EXPERIMENT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
497,IPA,1,GENE_PRODUCT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
498,IPA,1,GENE_PRODUCT,Predicted Circulating miRNA Signature Associated with Space Radiation Cardiovascular Risk
499,GeneLab,1,GENE_PRODUCT,DISCUSSION
500,systems biology,1,EXPERIMENT,DISCUSSION
501,Lab,1,GENE_PRODUCT,DISCUSSION
502,GeneLab,1,GENE_PRODUCT,DISCUSSION
503,ground studies,1,EXPERIMENT,DISCUSSION
504,cardiomyocytes,1,CELL_TYPE,DISCUSSION
505,protons,1,GENE_PRODUCT,DISCUSSION
507,low LET,1,EXPERIMENT,DISCUSSION
508,ISS,1,GENE_PRODUCT,DISCUSSION
509,ISS,1,GENE_PRODUCT,DISCUSSION
510,protons,1,GENE_PRODUCT,DISCUSSION
511,cardiovascular,1,ANATOMICAL_SITE,DISCUSSION
512,ISS,1,GENE_PRODUCT,DISCUSSION
513,FYN,1,GENE_PRODUCT,DISCUSSION
514,FYN,1,GENE_PRODUCT,DISCUSSION
515,FYN,1,GENE_PRODUCT,DISCUSSION
516,ROS,1,GENE_PRODUCT,DISCUSSION
517,ROS,1,GENE_PRODUCT,DISCUSSION
518,DNA repair pathway,1,EXPERIMENT,DISCUSSION
519,animals,1,GENE_PRODUCT,DISCUSSION
520,ROS,1,GENE_PRODUCT,DISCUSSION
521,FYN,1,GENE_PRODUCT,DISCUSSION
522,ROS,1,GENE_PRODUCT,DISCUSSION
523,GeneLab,1,GENE_PRODUCT,DISCUSSION
524,systems biology,1,EXPERIMENT,DISCUSSION
525,Lab,1,GENE_PRODUCT,DISCUSSION
526,GeneLab,1,GENE_PRODUCT,DISCUSSION
527,ground studies,1,EXPERIMENT,DISCUSSION
528,cardiomyocytes,1,CELL_TYPE,DISCUSSION
529,protons,1,GENE_PRODUCT,DISCUSSION
531,low LET,1,EXPERIMENT,DISCUSSION
532,ISS,1,GENE_PRODUCT,DISCUSSION
533,ISS,1,GENE_PRODUCT,DISCUSSION
534,protons,1,GENE_PRODUCT,DISCUSSION
535,cardiovascular,1,ANATOMICAL_SITE,DISCUSSION
536,ISS,1,GENE_PRODUCT,DISCUSSION
537,FYN,1,GENE_PRODUCT,DISCUSSION
538,FYN,1,GENE_PRODUCT,DISCUSSION
539,FYN,1,GENE_PRODUCT,DISCUSSION
540,ROS,1,GENE_PRODUCT,DISCUSSION
541,ROS,1,GENE_PRODUCT,DISCUSSION
542,DNA repair pathway,1,EXPERIMENT,DISCUSSION
543,animals,1,GENE_PRODUCT,DISCUSSION
544,ROS,1,GENE_PRODUCT,DISCUSSION
545,FYN,1,GENE_PRODUCT,DISCUSSION
546,ROS,1,GENE_PRODUCT,DISCUSSION
547,FYN,1,GENE_PRODUCT,Figure 7.
548,ROS,1,GENE_PRODUCT,Figure 7.
549,FYN,1,GENE_PRODUCT,Figure 7.
550,ROS,1,GENE_PRODUCT,Figure 7.
551,tyrosine kinase,1,EXPERIMENT,Figure 7.
552,ROS,1,GENE_PRODUCT,Figure 7.
553,optosis,1,GENE_PRODUCT,Figure 7.
554,FYN,1,GENE_PRODUCT,Figure 7.
555,SRC,1,GENE_PRODUCT,Figure 7.
556,ROS,1,GENE_PRODUCT,Figure 7.
557,cardiovascular,1,ANATOMICAL_SITE,Figure 7.
558,cardiac,1,GENE_PRODUCT,Figure 7.
559,ROS,1,GENE_PRODUCT,Figure 7.
560,NADPH,1,GENE_PRODUCT,Figure 7.
561,Oxida,1,GENE_PRODUCT,Figure 7.
562,FYN,1,GENE_PRODUCT,Figure 7.
563,ROS,1,GENE_PRODUCT,Figure 7.
564,YN kinase inhibitors,1,EXPERIMENT,Figure 7.
565,inhibit,1,GENE_PRODUCT,Figure 7.
566,nuclear factor erythroid 2-related factor 2 (,1,EXPERIMENT,Figure 7.
567,ROS,1,GENE_PRODUCT,Figure 7.
568,damaging,1,GENE_PRODUCT,Figure 7.
569,changes,1,GENE_PRODUCT,Figure 7.
570,redox balance,1,EXPERIMENT,Figure 7.
571,FYN,1,GENE_PRODUCT,Figure 7.
572,ROS,1,GENE_PRODUCT,Figure 7.
573,YN activation phosphorylating NRF2,1,EXPERIMENT,Figure 7.
574,FYN,1,GENE_PRODUCT,Figure 7.
575,NRF2,1,GENE_PRODUCT,Figure 7.
576,ROS,1,GENE_PRODUCT,Figure 7.
578,ROS,1,GENE_PRODUCT,Figure 7.
579,ROS,1,GENE_PRODUCT,Figure 7.
580,cardiovascular,1,ANATOMICAL_SITE,Figure 7.
581,ROS,1,GENE_PRODUCT,Figure 7.
582,FYN,1,GENE_PRODUCT,Figure 7.
583,cardiac tissue,1,ANATOMICAL_SITE,Figure 7.
584,FYN,1,GENE_PRODUCT,Figure 7.
585,feedback loop,1,PHENOTYPE,Figure 7.
586,FYN,1,GENE_PRODUCT,Figure 7.
587,ROS,1,GENE_PRODUCT,Figure 7.
588,inflammation,1,PHENOTYPE,Figure 7.
589,cardiac,1,GENE_PRODUCT,Figure 7.
590,FYN,1,GENE_PRODUCT,Figure 7.
591,ROS,1,GENE_PRODUCT,Figure 7.
592,FYN,1,GENE_PRODUCT,Figure 7.
593,ROS,1,GENE_PRODUCT,Figure 7.
594,tyrosine kinase,1,EXPERIMENT,Figure 7.
595,ROS,1,GENE_PRODUCT,Figure 7.
596,optosis,1,GENE_PRODUCT,Figure 7.
597,FYN,1,GENE_PRODUCT,Figure 7.
598,SRC,1,GENE_PRODUCT,Figure 7.
599,ROS,1,GENE_PRODUCT,Figure 7.
600,cardiovascular,1,ANATOMICAL_SITE,Figure 7.
601,cardiac,1,GENE_PRODUCT,Figure 7.
602,ROS,1,GENE_PRODUCT,Figure 7.
603,NADPH,1,GENE_PRODUCT,Figure 7.
604,Oxida,1,GENE_PRODUCT,Figure 7.
605,FYN,1,GENE_PRODUCT,Figure 7.
606,ROS,1,GENE_PRODUCT,Figure 7.
607,YN kinase inhibitors,1,EXPERIMENT,Figure 7.
608,inhibit,1,GENE_PRODUCT,Figure 7.
609,nuclear factor erythroid 2-related factor 2 (,1,EXPERIMENT,Figure 7.
610,ROS,1,GENE_PRODUCT,Figure 7.
611,damaging,1,GENE_PRODUCT,Figure 7.
612,changes,1,GENE_PRODUCT,Figure 7.
613,redox balance,1,EXPERIMENT,Figure 7.
614,FYN,1,GENE_PRODUCT,Figure 7.
615,ROS,1,GENE_PRODUCT,Figure 7.
616,YN activation phosphorylating NRF2,1,EXPERIMENT,Figure 7.
617,FYN,1,GENE_PRODUCT,Figure 7.
618,NRF2,1,GENE_PRODUCT,Figure 7.
619,ROS,1,GENE_PRODUCT,Figure 7.
621,ROS,1,GENE_PRODUCT,Figure 7.
622,ROS,1,GENE_PRODUCT,Figure 7.
623,cardiovascular,1,ANATOMICAL_SITE,Figure 7.
624,ROS,1,GENE_PRODUCT,Figure 7.
625,FYN,1,GENE_PRODUCT,Figure 7.
626,cardiac tissue,1,ANATOMICAL_SITE,Figure 7.
627,FYN,1,GENE_PRODUCT,Figure 7.
628,feedback loop,1,PHENOTYPE,Figure 7.
629,FYN,1,GENE_PRODUCT,Figure 7.
630,ROS,1,GENE_PRODUCT,Figure 7.
631,inflammation,1,PHENOTYPE,Figure 7.
632,cardiac,1,GENE_PRODUCT,Figure 7.
633,ROS,1,GENE_PRODUCT,Figure 7.
634,chronic,1,GENE_PRODUCT,Figure 7.
635,inflammation,1,PHENOTYPE,Figure 7.
636,cardiac tissue,1,ANATOMICAL_SITE,Figure 7.
637,ROS,1,GENE_PRODUCT,Figure 7.
638,inflammation,1,PHENOTYPE,Figure 7.
639,FYN,1,GENE_PRODUCT,Figure 7.
640,ROS,1,GENE_PRODUCT,Figure 7.
641,miR,1,GENE_PRODUCT,Figure 7.
642,miR,1,GENE_PRODUCT,Figure 7.
643,cardiovascular,1,ANATOMICAL_SITE,Figure 7.
644,17 out 30 miRNAs,1,EXPERIMENT,Figure 7.
648,Three out of 30,1,EXPERIMENT,Figure 7.
649,miR,1,GENE_PRODUCT,Figure 7.
650,NAs,1,GENE_PRODUCT,Figure 7.
651,universal,1,EXPERIMENT,Figure 7.
652,miR,1,GENE_PRODUCT,Figure 7.
654,miR,1,GENE_PRODUCT,Figure 7.
655,FYN,1,GENE_PRODUCT,Figure 7.
656,ROS,1,GENE_PRODUCT,Figure 7.
657,GeneLab,1,GENE_PRODUCT,Figure 7.
658,LEO,1,GENE_PRODUCT,Figure 7.
659,LEO,1,GENE_PRODUCT,Figure 7.
660,LEO,1,GENE_PRODUCT,Figure 7.
661,LEO,1,GENE_PRODUCT,Figure 7.
662,biological data,1,EXPERIMENT,Figure 7.
664,experiments,1,EXPERIMENT,Figure 7.
665,HUVECs,1,GENE_PRODUCT,Figure 7.
666,gene expression changes,1,EXPERIMENT,Figure 7.
667,ISS,1,GENE_PRODUCT,Figure 7.
668,GeneLab,1,GENE_PRODUCT,Figure 7.
669,GeneLab,1,GENE_PRODUCT,Figure 7.
670,GeneLab,1,GENE_PRODUCT,Datasets Utilized from the GeneLab Platform
