:START_ID,:END_ID,type:TYPE,method,trigger,evidence_span,section_heading,sentence_id:int
225,227,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"[44].The cells were launched to the ISS on a Russian Progress supply vehicle, cultured for 7 days in the KUBIK incubator on the European Space Agency (ESA) Columbus module, and then fixed.",Dose Received by HUVECs Flown in Space,70
225,228,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"[44].The cells were launched to the ISS on a Russian Progress supply vehicle, cultured for 7 days in the KUBIK incubator on the European Space Agency (ESA) Columbus module, and then fixed.",Dose Received by HUVECs Flown in Space,70
225,229,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"[44].The cells were launched to the ISS on a Russian Progress supply vehicle, cultured for 7 days in the KUBIK incubator on the European Space Agency (ESA) Columbus module, and then fixed.",Dose Received by HUVECs Flown in Space,70
225,230,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"[44].The cells were launched to the ISS on a Russian Progress supply vehicle, cultured for 7 days in the KUBIK incubator on the European Space Agency (ESA) Columbus module, and then fixed.",Dose Received by HUVECs Flown in Space,70
225,231,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"[44].The cells were launched to the ISS on a Russian Progress supply vehicle, cultured for 7 days in the KUBIK incubator on the European Space Agency (ESA) Columbus module, and then fixed.",Dose Received by HUVECs Flown in Space,70
226,227,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"[44].The cells were launched to the ISS on a Russian Progress supply vehicle, cultured for 7 days in the KUBIK incubator on the European Space Agency (ESA) Columbus module, and then fixed.",Dose Received by HUVECs Flown in Space,70
226,228,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"[44].The cells were launched to the ISS on a Russian Progress supply vehicle, cultured for 7 days in the KUBIK incubator on the European Space Agency (ESA) Columbus module, and then fixed.",Dose Received by HUVECs Flown in Space,70
226,229,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"[44].The cells were launched to the ISS on a Russian Progress supply vehicle, cultured for 7 days in the KUBIK incubator on the European Space Agency (ESA) Columbus module, and then fixed.",Dose Received by HUVECs Flown in Space,70
226,230,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"[44].The cells were launched to the ISS on a Russian Progress supply vehicle, cultured for 7 days in the KUBIK incubator on the European Space Agency (ESA) Columbus module, and then fixed.",Dose Received by HUVECs Flown in Space,70
226,231,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"[44].The cells were launched to the ISS on a Russian Progress supply vehicle, cultured for 7 days in the KUBIK incubator on the European Space Agency (ESA) Columbus module, and then fixed.",Dose Received by HUVECs Flown in Space,70
227,228,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"[44].The cells were launched to the ISS on a Russian Progress supply vehicle, cultured for 7 days in the KUBIK incubator on the European Space Agency (ESA) Columbus module, and then fixed.",Dose Received by HUVECs Flown in Space,70
227,229,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"[44].The cells were launched to the ISS on a Russian Progress supply vehicle, cultured for 7 days in the KUBIK incubator on the European Space Agency (ESA) Columbus module, and then fixed.",Dose Received by HUVECs Flown in Space,70
227,230,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"[44].The cells were launched to the ISS on a Russian Progress supply vehicle, cultured for 7 days in the KUBIK incubator on the European Space Agency (ESA) Columbus module, and then fixed.",Dose Received by HUVECs Flown in Space,70
227,231,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"[44].The cells were launched to the ISS on a Russian Progress supply vehicle, cultured for 7 days in the KUBIK incubator on the European Space Agency (ESA) Columbus module, and then fixed.",Dose Received by HUVECs Flown in Space,70
228,229,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"[44].The cells were launched to the ISS on a Russian Progress supply vehicle, cultured for 7 days in the KUBIK incubator on the European Space Agency (ESA) Columbus module, and then fixed.",Dose Received by HUVECs Flown in Space,70
228,230,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"[44].The cells were launched to the ISS on a Russian Progress supply vehicle, cultured for 7 days in the KUBIK incubator on the European Space Agency (ESA) Columbus module, and then fixed.",Dose Received by HUVECs Flown in Space,70
228,231,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"[44].The cells were launched to the ISS on a Russian Progress supply vehicle, cultured for 7 days in the KUBIK incubator on the European Space Agency (ESA) Columbus module, and then fixed.",Dose Received by HUVECs Flown in Space,70
229,230,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"[44].The cells were launched to the ISS on a Russian Progress supply vehicle, cultured for 7 days in the KUBIK incubator on the European Space Agency (ESA) Columbus module, and then fixed.",Dose Received by HUVECs Flown in Space,70
229,231,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"[44].The cells were launched to the ISS on a Russian Progress supply vehicle, cultured for 7 days in the KUBIK incubator on the European Space Agency (ESA) Columbus module, and then fixed.",Dose Received by HUVECs Flown in Space,70
230,231,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"[44].The cells were launched to the ISS on a Russian Progress supply vehicle, cultured for 7 days in the KUBIK incubator on the European Space Agency (ESA) Columbus module, and then fixed.",Dose Received by HUVECs Flown in Space,70
235,236,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"To be able to compare the dose received on the ISS to the simulated radiation ground studies, we obtained dose data from a detector located on the Columbus.(Data provided kindly by T. Berger from the German Aerospace Center (DLR)).The measu",Dose Received by HUVECs Flown in Space,71
241,244,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"Linear energy transfer (LET) is a measure of how ionizing a particle is; because they are singly charged, both high-and low-energy protons are relatively low LET.",Dose Received by HUVECs Flown in Space,73
241,245,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"Linear energy transfer (LET) is a measure of how ionizing a particle is; because they are singly charged, both high-and low-energy protons are relatively low LET.",Dose Received by HUVECs Flown in Space,73
244,245,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"Linear energy transfer (LET) is a measure of how ionizing a particle is; because they are singly charged, both high-and low-energy protons are relatively low LET.",Dose Received by HUVECs Flown in Space,73
248,249,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"[46] to determine significant pathways being regulated for each condition with an FDR ≤ 0.05.Using the Hallmarks (a more generalized pathway database, see Figure 2) and Reactome (Figure 3) gene sets for GSEA, we were able to identify key pa",Common Pathways between Simulated Space Radiation and Spaceflight Samples,76
248,251,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"[46] to determine significant pathways being regulated for each condition with an FDR ≤ 0.05.Using the Hallmarks (a more generalized pathway database, see Figure 2) and Reactome (Figure 3) gene sets for GSEA, we were able to identify key pa",Common Pathways between Simulated Space Radiation and Spaceflight Samples,76
248,252,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"[46] to determine significant pathways being regulated for each condition with an FDR ≤ 0.05.Using the Hallmarks (a more generalized pathway database, see Figure 2) and Reactome (Figure 3) gene sets for GSEA, we were able to identify key pa",Common Pathways between Simulated Space Radiation and Spaceflight Samples,76
249,251,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"[46] to determine significant pathways being regulated for each condition with an FDR ≤ 0.05.Using the Hallmarks (a more generalized pathway database, see Figure 2) and Reactome (Figure 3) gene sets for GSEA, we were able to identify key pa",Common Pathways between Simulated Space Radiation and Spaceflight Samples,76
249,252,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"[46] to determine significant pathways being regulated for each condition with an FDR ≤ 0.05.Using the Hallmarks (a more generalized pathway database, see Figure 2) and Reactome (Figure 3) gene sets for GSEA, we were able to identify key pa",Common Pathways between Simulated Space Radiation and Spaceflight Samples,76
251,252,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"[46] to determine significant pathways being regulated for each condition with an FDR ≤ 0.05.Using the Hallmarks (a more generalized pathway database, see Figure 2) and Reactome (Figure 3) gene sets for GSEA, we were able to identify key pa",Common Pathways between Simulated Space Radiation and Spaceflight Samples,76
253,254,GENE_PRODUCT_EXPRESSED_IN_CELL_TYPE,COOC,,We first observed that the majority of pathways for most time-points after radiation for the cardiomyocytes that were commonly regulated with the HUVEC spaceflight samples were downregulated (with the exception of one time-point at 1 day fo,Common Pathways between Simulated Space Radiation and Spaceflight Samples,77
253,255,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,We first observed that the majority of pathways for most time-points after radiation for the cardiomyocytes that were commonly regulated with the HUVEC spaceflight samples were downregulated (with the exception of one time-point at 1 day fo,Common Pathways between Simulated Space Radiation and Spaceflight Samples,77
253,256,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,We first observed that the majority of pathways for most time-points after radiation for the cardiomyocytes that were commonly regulated with the HUVEC spaceflight samples were downregulated (with the exception of one time-point at 1 day fo,Common Pathways between Simulated Space Radiation and Spaceflight Samples,77
255,254,GENE_PRODUCT_EXPRESSED_IN_CELL_TYPE,COOC,,We first observed that the majority of pathways for most time-points after radiation for the cardiomyocytes that were commonly regulated with the HUVEC spaceflight samples were downregulated (with the exception of one time-point at 1 day fo,Common Pathways between Simulated Space Radiation and Spaceflight Samples,77
256,254,GENE_PRODUCT_EXPRESSED_IN_CELL_TYPE,COOC,,We first observed that the majority of pathways for most time-points after radiation for the cardiomyocytes that were commonly regulated with the HUVEC spaceflight samples were downregulated (with the exception of one time-point at 1 day fo,Common Pathways between Simulated Space Radiation and Spaceflight Samples,77
255,256,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,We first observed that the majority of pathways for most time-points after radiation for the cardiomyocytes that were commonly regulated with the HUVEC spaceflight samples were downregulated (with the exception of one time-point at 1 day fo,Common Pathways between Simulated Space Radiation and Spaceflight Samples,77
257,259,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"Specifically, ROS pathways were surprisingly downregulated (indicating a decrease in ROS production) for the majority of the conditions, which suggests an immediate and persistent impact of space radiation on the cardiovascular system, whic",Common Pathways between Simulated Space Radiation and Spaceflight Samples,78
257,260,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"Specifically, ROS pathways were surprisingly downregulated (indicating a decrease in ROS production) for the majority of the conditions, which suggests an immediate and persistent impact of space radiation on the cardiovascular system, whic",Common Pathways between Simulated Space Radiation and Spaceflight Samples,78
257,261,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"Specifically, ROS pathways were surprisingly downregulated (indicating a decrease in ROS production) for the majority of the conditions, which suggests an immediate and persistent impact of space radiation on the cardiovascular system, whic",Common Pathways between Simulated Space Radiation and Spaceflight Samples,78
259,260,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"Specifically, ROS pathways were surprisingly downregulated (indicating a decrease in ROS production) for the majority of the conditions, which suggests an immediate and persistent impact of space radiation on the cardiovascular system, whic",Common Pathways between Simulated Space Radiation and Spaceflight Samples,78
259,261,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"Specifically, ROS pathways were surprisingly downregulated (indicating a decrease in ROS production) for the majority of the conditions, which suggests an immediate and persistent impact of space radiation on the cardiovascular system, whic",Common Pathways between Simulated Space Radiation and Spaceflight Samples,78
260,261,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"Specifically, ROS pathways were surprisingly downregulated (indicating a decrease in ROS production) for the majority of the conditions, which suggests an immediate and persistent impact of space radiation on the cardiovascular system, whic",Common Pathways between Simulated Space Radiation and Spaceflight Samples,78
266,269,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,[47].It is interesting to note that it has been reported that the ROS production from the mitochondria is an important mechanism of how ROS impacts cardiac tissue [48].Knocking out MYC has been shown to cause low levels of glycolysis and ox,Common Pathways between Simulated Space Radiation and Spaceflight Samples,81
266,270,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,[47].It is interesting to note that it has been reported that the ROS production from the mitochondria is an important mechanism of how ROS impacts cardiac tissue [48].Knocking out MYC has been shown to cause low levels of glycolysis and ox,Common Pathways between Simulated Space Radiation and Spaceflight Samples,81
266,271,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,[47].It is interesting to note that it has been reported that the ROS production from the mitochondria is an important mechanism of how ROS impacts cardiac tissue [48].Knocking out MYC has been shown to cause low levels of glycolysis and ox,Common Pathways between Simulated Space Radiation and Spaceflight Samples,81
269,270,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,[47].It is interesting to note that it has been reported that the ROS production from the mitochondria is an important mechanism of how ROS impacts cardiac tissue [48].Knocking out MYC has been shown to cause low levels of glycolysis and ox,Common Pathways between Simulated Space Radiation and Spaceflight Samples,81
269,271,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,[47].It is interesting to note that it has been reported that the ROS production from the mitochondria is an important mechanism of how ROS impacts cardiac tissue [48].Knocking out MYC has been shown to cause low levels of glycolysis and ox,Common Pathways between Simulated Space Radiation and Spaceflight Samples,81
270,271,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,[47].It is interesting to note that it has been reported that the ROS production from the mitochondria is an important mechanism of how ROS impacts cardiac tissue [48].Knocking out MYC has been shown to cause low levels of glycolysis and ox,Common Pathways between Simulated Space Radiation and Spaceflight Samples,81
274,276,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"[49].It is known that oxidative phosphorylation will produce ROS [50] and with the downregulation of MYC, this can potentially reduce oxidative phosphorylation levels which in turn will reduce ROS.Reactive oxygen species have also been show",Common Pathways between Simulated Space Radiation and Spaceflight Samples,82
279,282,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"[52].We also observed an overall downregulation of cell cycle pathways (Figure 3).We believe that this might be potentially due to the downregulation of ROS signaling, since it has been previously shown that ROS can heavily influence the ce",Common Pathways between Simulated Space Radiation and Spaceflight Samples,84
279,283,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"[52].We also observed an overall downregulation of cell cycle pathways (Figure 3).We believe that this might be potentially due to the downregulation of ROS signaling, since it has been previously shown that ROS can heavily influence the ce",Common Pathways between Simulated Space Radiation and Spaceflight Samples,84
282,283,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"[52].We also observed an overall downregulation of cell cycle pathways (Figure 3).We believe that this might be potentially due to the downregulation of ROS signaling, since it has been previously shown that ROS can heavily influence the ce",Common Pathways between Simulated Space Radiation and Spaceflight Samples,84
285,286,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"[53].The downregulation of ROS seems to also lead to overall downregulation of cell cycle pathways (Figure 3).In general, ROS have been shown to be critically involved with the development of cardiovascular disease",Common Pathways between Simulated Space Radiation and Spaceflight Samples,85
289,290,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"On the other hand, surprisingly DNA repair hallmarks were downregulated for all irradiated samples at any time-point, whereas it was upregulated in space (Figure 2, top right panel).This result is unexpected as DNA repair is definitely expe",Common Pathways between Simulated Space Radiation and Spaceflight Samples,87
293,294,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"Figure 2C shows that the majority of pathways specifically in common with protons and spaceflight were upregulated, while Figure 2D shows the 56 Fe component in common with spaceflight was downregulated.",The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions,90
299,301,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"[11,54,55].In order to further validate these results, we use another functional prediction tool, Ingenuity Pathway Analysis (IPA), to predict the involvement of specific upstream regulators, biofunctions, and canonical pathways in the vari",The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions,92
304,306,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"Using the activation Z-scores from the IPA results we were able to provide direct comparisons between all the samples, which we were not able to perform with the expression values due to the incompatibility of the microarray outputs.",The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions,96
309,310,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"Using principal component analysis on Z-scores, we show that all cardiomyocyte samples irradiated with protons have biofunctions, upstream regulators and canonical pathways which cluster closely to the spaceflight samples (Figure 4D-F).In c",The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions,97
309,312,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"Using principal component analysis on Z-scores, we show that all cardiomyocyte samples irradiated with protons have biofunctions, upstream regulators and canonical pathways which cluster closely to the spaceflight samples (Figure 4D-F).In c",The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions,97
309,314,GENE_PRODUCT_EXPRESSED_IN_CELL_TYPE,COOC,,"Using principal component analysis on Z-scores, we show that all cardiomyocyte samples irradiated with protons have biofunctions, upstream regulators and canonical pathways which cluster closely to the spaceflight samples (Figure 4D-F).In c",The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions,97
309,316,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"Using principal component analysis on Z-scores, we show that all cardiomyocyte samples irradiated with protons have biofunctions, upstream regulators and canonical pathways which cluster closely to the spaceflight samples (Figure 4D-F).In c",The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions,97
309,317,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"Using principal component analysis on Z-scores, we show that all cardiomyocyte samples irradiated with protons have biofunctions, upstream regulators and canonical pathways which cluster closely to the spaceflight samples (Figure 4D-F).In c",The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions,97
310,312,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"Using principal component analysis on Z-scores, we show that all cardiomyocyte samples irradiated with protons have biofunctions, upstream regulators and canonical pathways which cluster closely to the spaceflight samples (Figure 4D-F).In c",The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions,97
310,314,GENE_PRODUCT_EXPRESSED_IN_CELL_TYPE,COOC,,"Using principal component analysis on Z-scores, we show that all cardiomyocyte samples irradiated with protons have biofunctions, upstream regulators and canonical pathways which cluster closely to the spaceflight samples (Figure 4D-F).In c",The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions,97
310,316,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"Using principal component analysis on Z-scores, we show that all cardiomyocyte samples irradiated with protons have biofunctions, upstream regulators and canonical pathways which cluster closely to the spaceflight samples (Figure 4D-F).In c",The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions,97
310,317,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"Using principal component analysis on Z-scores, we show that all cardiomyocyte samples irradiated with protons have biofunctions, upstream regulators and canonical pathways which cluster closely to the spaceflight samples (Figure 4D-F).In c",The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions,97
312,314,GENE_PRODUCT_EXPRESSED_IN_CELL_TYPE,COOC,,"Using principal component analysis on Z-scores, we show that all cardiomyocyte samples irradiated with protons have biofunctions, upstream regulators and canonical pathways which cluster closely to the spaceflight samples (Figure 4D-F).In c",The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions,97
312,316,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"Using principal component analysis on Z-scores, we show that all cardiomyocyte samples irradiated with protons have biofunctions, upstream regulators and canonical pathways which cluster closely to the spaceflight samples (Figure 4D-F).In c",The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions,97
312,317,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"Using principal component analysis on Z-scores, we show that all cardiomyocyte samples irradiated with protons have biofunctions, upstream regulators and canonical pathways which cluster closely to the spaceflight samples (Figure 4D-F).In c",The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions,97
316,314,GENE_PRODUCT_EXPRESSED_IN_CELL_TYPE,COOC,,"Using principal component analysis on Z-scores, we show that all cardiomyocyte samples irradiated with protons have biofunctions, upstream regulators and canonical pathways which cluster closely to the spaceflight samples (Figure 4D-F).In c",The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions,97
317,314,GENE_PRODUCT_EXPRESSED_IN_CELL_TYPE,COOC,,"Using principal component analysis on Z-scores, we show that all cardiomyocyte samples irradiated with protons have biofunctions, upstream regulators and canonical pathways which cluster closely to the spaceflight samples (Figure 4D-F).In c",The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions,97
316,317,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"Using principal component analysis on Z-scores, we show that all cardiomyocyte samples irradiated with protons have biofunctions, upstream regulators and canonical pathways which cluster closely to the spaceflight samples (Figure 4D-F).In c",The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions,97
319,320,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"Figure 2C shows that the majority of pathways specifically in common with protons and spaceflight were upregulated, while Figure 2D shows the 56 Fe component in common with spaceflight was downregulated.",The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions,99
325,327,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"[11,54,55].In order to further validate these results, we use another functional prediction tool, Ingenuity Pathway Analysis (IPA), to predict the involvement of specific upstream regulators, biofunctions, and canonical pathways in the vari",The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions,101
330,332,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"Using the activation Z-scores from the IPA results we were able to provide direct comparisons between all the samples, which we were not able to perform with the expression values due to the incompatibility of the microarray outputs.",The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions,105
335,336,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"Using principal component analysis on Z-scores, we show that all cardiomyocyte samples irradiated with protons have biofunctions, upstream regulators and canonical pathways which cluster closely to the spaceflight samples (Figure 4D-F).In c",The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions,106
335,338,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"Using principal component analysis on Z-scores, we show that all cardiomyocyte samples irradiated with protons have biofunctions, upstream regulators and canonical pathways which cluster closely to the spaceflight samples (Figure 4D-F).In c",The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions,106
335,340,GENE_PRODUCT_EXPRESSED_IN_CELL_TYPE,COOC,,"Using principal component analysis on Z-scores, we show that all cardiomyocyte samples irradiated with protons have biofunctions, upstream regulators and canonical pathways which cluster closely to the spaceflight samples (Figure 4D-F).In c",The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions,106
335,342,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"Using principal component analysis on Z-scores, we show that all cardiomyocyte samples irradiated with protons have biofunctions, upstream regulators and canonical pathways which cluster closely to the spaceflight samples (Figure 4D-F).In c",The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions,106
335,343,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"Using principal component analysis on Z-scores, we show that all cardiomyocyte samples irradiated with protons have biofunctions, upstream regulators and canonical pathways which cluster closely to the spaceflight samples (Figure 4D-F).In c",The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions,106
336,338,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"Using principal component analysis on Z-scores, we show that all cardiomyocyte samples irradiated with protons have biofunctions, upstream regulators and canonical pathways which cluster closely to the spaceflight samples (Figure 4D-F).In c",The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions,106
336,340,GENE_PRODUCT_EXPRESSED_IN_CELL_TYPE,COOC,,"Using principal component analysis on Z-scores, we show that all cardiomyocyte samples irradiated with protons have biofunctions, upstream regulators and canonical pathways which cluster closely to the spaceflight samples (Figure 4D-F).In c",The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions,106
336,342,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"Using principal component analysis on Z-scores, we show that all cardiomyocyte samples irradiated with protons have biofunctions, upstream regulators and canonical pathways which cluster closely to the spaceflight samples (Figure 4D-F).In c",The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions,106
336,343,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"Using principal component analysis on Z-scores, we show that all cardiomyocyte samples irradiated with protons have biofunctions, upstream regulators and canonical pathways which cluster closely to the spaceflight samples (Figure 4D-F).In c",The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions,106
338,340,GENE_PRODUCT_EXPRESSED_IN_CELL_TYPE,COOC,,"Using principal component analysis on Z-scores, we show that all cardiomyocyte samples irradiated with protons have biofunctions, upstream regulators and canonical pathways which cluster closely to the spaceflight samples (Figure 4D-F).In c",The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions,106
338,342,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"Using principal component analysis on Z-scores, we show that all cardiomyocyte samples irradiated with protons have biofunctions, upstream regulators and canonical pathways which cluster closely to the spaceflight samples (Figure 4D-F).In c",The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions,106
338,343,GENE_PRODUCT_INTERACTS_WITH_GENE_PRODUCT,COOC,,"Using principal component analysis on Z-scores, we show that all cardiomyocyte samples irradiated with protons have biofunctions, upstream regulators and canonical pathways which cluster closely to the spaceflight samples (Figure 4D-F).In c",The Biological Pathways Elicited by Protons Have Stronger Overlap with Spaceflight Samples Than Those Elicited by 56 Fe Ions,106
